Task_1,Task_2,Average_Euclidean_Distance,Average_Manhattan_Distance,Average_Euclidean_Distance_after_Scaling,Average_Manhattan_Distance_after_Scaling
18,28,2.727613091492895,6.37400324622619,0.470214598126202,1.0199419190985333
19,20,2.6861435664113165,6.273305248233992,0.44473147356351667,0.9180043709857909
19,21,2.4775655537482977,5.641558258226781,0.49604506554825983,0.9955592494682731
19,22,2.6049666453261913,5.908927475438482,0.4126000821681117,0.8060169410036675
19,23,2.733788608560765,6.32577075676913,0.443446881941493,0.9161338790548604
19,24,2.529719623006224,5.772170584799959,0.4537748889905897,0.9182095059259663
19,25,2.7256273477319612,6.161850366593864,0.4870281242460608,1.051626620568769
19,26,2.6758220205342664,6.03203386949132,0.44501238193848164,0.9241314717921902
19,27,2.5430331765452494,5.731335058328527,0.426440709915605,0.8659255057919825
19,28,2.6884453030502717,6.25448511150207,0.482565300113071,1.0428583049643916
20,21,2.3685812565642186,5.50056185321778,0.5042206023634358,1.0507784596135175
20,22,2.5026111087922462,5.793164139382201,0.41520604533925487,0.8625789174993918
20,23,2.625126892801978,6.15978881851834,0.45094961085725177,0.94298952654831
20,24,2.420064911401728,5.601606225860364,0.46528875433673716,0.9903120526972513
20,25,2.6243426823629257,6.142315924746157,0.4771536287062943,1.0240255341909987
20,26,2.575702011831864,6.003363599149312,0.4440842214052555,0.9303609315316761
20,27,2.437384836014603,5.5988256633098485,0.44402375630169627,0.945060256680327
20,28,2.5787241110877384,6.077969879701304,0.4737717050554308,1.0165714609014598
21,22,2.286138342548359,5.117060329842414,0.46933925021816314,0.9456924525223654
21,23,2.422201832288061,5.571119110517768,0.517070953749061,1.0778288695747322
21,24,2.187763868460029,4.844240137605787,0.4976242813905351,1.0130621875207164
21,25,2.4225704519111373,5.524793785010728,0.5348316103032512,1.1459521260708665
21,26,2.369207202874403,5.378273596671587,0.5035579057827159,1.0480700684564834
21,27,2.2031759368225434,4.81814463761459,0.4762175373118461,0.9716016936154293
21,28,2.376159559502059,5.493067929831408,0.538510592296284,1.1626353375222658
22,23,2.5497984971413437,5.847245110410775,0.428598086869446,0.8910110986437638
22,24,2.3365738221379746,5.233851583632482,0.4194535630914917,0.8525451166325397
22,25,2.544303535706894,5.776241423655825,0.46570499202220794,1.0026458046301294
22,26,2.493687627281404,5.6359381566245395,0.4197871481224235,0.8728283398160289
22,27,2.3510868705111942,5.203206748834897,0.40282764852398806,0.8220743848959229
22,28,2.5009794324947148,5.76813240206736,0.46099516268181917,1.0014754292057588
23,24,2.4728039057381417,5.6776679685411535,0.47741752458475345,1.0175615796974313
23,25,2.6730548615470857,6.193272954772125,0.47909281678112914,1.0250980090645128
23,26,2.6237512336972104,6.056033153543071,0.44701243500124405,0.9364056210298071
23,27,2.4874622467499936,5.659677540122813,0.45057949597756375,0.9600752999507932
23,28,2.629539366970512,6.152632034291724,0.47174859947959386,1.0039693743389613
24,25,2.475353351418149,5.659084418652887,0.5102726763897372,1.1185857531284302
24,26,2.421943214847013,5.512162255064756,0.46887338214519736,0.9961959250287706
24,27,2.254635815046769,4.9364639920195525,0.4310922337100208,0.8866773568223915
24,28,2.4263048930932,5.598630429263755,0.5082475448822288,1.1259909259895802
25,26,2.612759107626653,5.887372334541177,0.46582704769847166,0.9957184717933313
25,27,2.489711792612988,5.618022635037059,0.4877302558238422,1.068116864489615
25,28,2.6243831958653967,6.117631439064251,0.4843024793313748,1.0402556292700804
26,27,2.4353375455817603,5.469578839115606,0.4465855771486624,0.9505387825332615
26,28,2.576813418770302,5.982172306375082,0.4675041825661324,0.9999015154941036
27,28,2.443246933792397,5.587705591793092,0.4841928603255915,1.0695033060914387
